Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
PNC FINL SVCS GROUP INC,COM,693475105,239210,1742500,SH,,DFND,1742500,0,0
PNC FINL SVCS GROUP INC,COM,693475105,720549,5248754,SH,,DFND,5248754,0,0
PNC FINL SVCS GROUP INC,COM,693475105,12081,88000,SH,,DFND,88000,0,0
PHILLIPS 66,COM,718546104,519401,5552715,SH,,DFND,5552715,0,0
PROCTER & GAMBLE CO,COM,742718109,34584,315400,SH,,DFND,315400,0,0
RED HAT INC,COM,756577102,971074,5171890,SH,,DFND,5171890,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,586794,8438225,SH,,DFND,8438225,0,0
SIRIUS XM HLDGS INC,COM,82968B103,521997,93547788,SH,,DFND,93547788,0,0
SIRIUS XM HLDGS INC,COM,82968B103,247573,44367941,SH,,DFND,44367941,0,0
SOUTHWEST AIRLS CO,COM,844741108,353251,6956500,SH,,DFND,6956500,0,0
SOUTHWEST AIRLS CO,COM,844741108,52544,1034747,SH,,DFND,1034747,0,0
SOUTHWEST AIRLS CO,COM,844741108,443,8722,SH,,DFND,8722,0,0
SOUTHWEST AIRLS CO,COM,844741108,2318069,45649244,SH,,DFND,45649244,0,0
STORE CAP CORP,COM,862121100,618053,18621674,SH,,DFND,18621674,0,0
SUNCOR ENERGY INC NEW,COM,867224107,335219,10758000,SH,,DFND,10758000,0,0
SYNCHRONY FINL,COM,87165B103,605442,17463000,SH,,DFND,17463000,0,0
SYNCHRONY FINL,COM,87165B103,115798,3340000,SH,,DFND,3340000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,205691,22285000,SH,,DFND,22285000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,25009,2709585,SH,,DFND,2709585,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,168491,18254710,SH,,DFND,18254710,0,0
TORCHMARK CORP,COM,891027104,15610,174489,SH,,DFND,174489,0,0
TORCHMARK CORP,COM,891027104,90524,1011888,SH,,DFND,1011888,0,0
TORCHMARK CORP,COM,891027104,128762,1439325,SH,,DFND,1439325,0,0
TORCHMARK CORP,COM,891027104,333509,3728025,SH,,DFND,3728025,0,0
TRAVELERS COMPANIES INC,COM,89417E109,236391,1581000,SH,,DFND,1581000,0,0
TRAVELERS COMPANIES INC,COM,89417E109,232504,1555000,SH,,DFND,1555000,0,0
TRAVELERS COMPANIES INC,COM,89417E109,422004,2822391,SH,,DFND,2822391,0,0
US BANCORP DEL,COM NEW,902973304,30930,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,201740,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,253642,4840500,SH,,DFND,4840500,0,0
US BANCORP DEL,COM NEW,902973304,1273703,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,61570,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,664395,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,220332,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,198544,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,3944590,75278443,SH,,DFND,75278443,0,0
US BANCORP DEL,COM NEW,902973304,91438,1745000,SH,,DFND,1745000,0,0
UNITED CONTL HLDGS INC,COM,910047109,496306,5668831,SH,,DFND,5668831,0,0
UNITED CONTL HLDGS INC,COM,910047109,1424422,16269811,SH,,DFND,16269811,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,6134,59400,SH,,DFND,59400,0,0
VERISIGN INC,COM,92343E102,1055686,5047264,SH,,DFND,5047264,0,0
VERISIGN INC,COM,92343E102,1653510,7905481,SH,,DFND,7905481,0,0
VISA INC,COM CL A,92826C839,56109,323300,SH,,DFND,323300,0,0
VISA INC,COM CL A,92826C839,1777006,10239160,SH,,DFND,10239160,0,0
WELLS FARGO & CO NEW,COM,949746101,85176,1800000,SH,,DFND,1800000,0,0
WELLS FARGO & CO NEW,COM,949746101,237628,5021720,SH,,DFND,5021720,0,0
WELLS FARGO & CO NEW,COM,949746101,250962,5303500,SH,,DFND,5303500,0,0
WELLS FARGO & CO NEW,COM,949746101,322384,6812857,SH,,DFND,6812857,0,0
WELLS FARGO & CO NEW,COM,949746101,3255115,68789419,SH,,DFND,68789419,0,0
WELLS FARGO & CO NEW,COM,949746101,38802,820000,SH,,DFND,820000,0,0
WELLS FARGO & CO NEW,COM,949746101,80444,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1288992,27239900,SH,,DFND,27239900,0,0
WELLS FARGO & CO NEW,COM,949746101,485834,10267000,SH,,DFND,10267000,0,0
WELLS FARGO & CO NEW,COM,949746101,2451267,51801930,SH,,DFND,51801930,0,0
WELLS FARGO & CO NEW,COM,949746101,10592569,223849727,SH,,DFND,223849727,0,0
WELLS FARGO & CO NEW,COM,949746101,131928,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,76172,1609720,SH,,DFND,1609720,0,0
WELLS FARGO & CO NEW,COM,949746101,94640,2000000,SH,,DFND,2000000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,98955,3324000,SH,,DFND,3324000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,611683,20546957,SH,,DFND,20546957,0,0
AXALTA COATING SYS LTD,COM,G0750C108,11701,393043,SH,,DFND,393043,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,226149,8379000,SH,,DFND,8379000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,302044,11190970,SH,,DFND,11190970,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,5966,221030,SH,,DFND,221030,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,194915,7346968,SH,,DFND,7346968,0,0
STONECO LTD,COM CL A,G85158106,419052,14166748,SH,,DFND,14166748,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,18775,1089669,SH,,DFND,1089669,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,28002,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,22072,1284020,SH,,DFND,1284020,0,0
